"datetime","dischargecfs","date","hh","mm","dischargem3","elapseddays","elapsedhours","avgdism3","avgdism315"
"2006-09-16 15:00",140,2006-09-16,"15","00",3.964352,258,6207,3.94118370909091,3.9501936
"2006-09-16 15:15",139,2006-09-16,"15","15",3.9360352,258,6207,3.94118370909091,3.9501936
"2006-09-16 15:30",139,2006-09-16,"15","30",3.9360352,258,6207,3.94118370909091,3.9501936
"2006-09-16 15:45",140,2006-09-16,"15","45",3.964352,258,6207,3.94118370909091,3.9501936
"2006-09-16 16:00",140,2006-09-16,"16","00",3.964352,258,6208,3.92030364444444,3.928956
"2006-09-16 16:15",138,2006-09-16,"16","15",3.9077184,258,6208,3.92030364444444,3.928956
"2006-09-16 16:30",138,2006-09-16,"16","30",3.9077184,258,6208,3.92030364444444,3.928956
"2006-09-16 16:45",139,2006-09-16,"16","45",3.9360352,258,6208,3.92030364444444,3.928956
"2006-09-16 17:00",138,2006-09-16,"17","00",3.9077184,258,6209,3.89922336,3.9077184
"2006-09-16 17:15",138,2006-09-16,"17","15",3.9077184,258,6209,3.89922336,3.9077184
"2006-09-16 17:30",138,2006-09-16,"17","30",3.9077184,258,6209,3.89922336,3.9077184
"2006-09-16 17:45",138,2006-09-16,"17","45",3.9077184,258,6209,3.89922336,3.9077184
"2006-09-16 18:00",138,2006-09-16,"18","00",3.9077184,258,6210,3.87425309090909,3.8794016
"2006-09-16 18:15",136,2006-09-16,"18","15",3.8510848,258,6210,3.87425309090909,3.8794016
"2006-09-16 18:30",139,2006-09-16,"18","30",3.9360352,258,6210,3.87425309090909,3.8794016
"2006-09-16 18:45",135,2006-09-16,"18","45",3.822768,258,6210,3.87425309090909,3.8794016
"2006-09-16 19:00",137,2006-09-16,"19","00",3.8794016,258,6211,3.8687828,3.858164
"2006-09-16 19:15",136,2006-09-16,"19","15",3.8510848,258,6211,3.8687828,3.858164
"2006-09-16 19:30",136,2006-09-16,"19","30",3.8510848,258,6211,3.8687828,3.858164
"2006-09-16 19:45",136,2006-09-16,"19","45",3.8510848,258,6211,3.8687828,3.858164
"2006-09-16 20:00",135,2006-09-16,"20","00",3.822768,258,6212,3.8121492,3.8015304
"2006-09-16 20:15",135,2006-09-16,"20","15",3.822768,258,6212,3.8121492,3.8015304
"2006-09-16 20:30",135,2006-09-16,"20","30",3.822768,258,6212,3.8121492,3.8015304
"2006-09-16 20:45",132,2006-09-16,"20","45",3.7378176,258,6212,3.8121492,3.8015304
"2006-09-16 21:00",131,2006-09-16,"21","00",3.7095008,258,6213,3.76330272,3.7448968
"2006-09-16 21:15",132,2006-09-16,"21","15",3.7378176,258,6213,3.76330272,3.7448968
"2006-09-16 21:30",132,2006-09-16,"21","30",3.7378176,258,6213,3.76330272,3.7448968
"2006-09-16 21:45",134,2006-09-16,"21","45",3.7944512,258,6213,3.76330272,3.7448968
"2006-09-16 22:00",131,2006-09-16,"22","00",3.7095008,258,6214,3.7378176,3.7236592
"2006-09-16 22:15",132,2006-09-16,"22","15",3.7378176,258,6214,3.7378176,3.7236592
"2006-09-16 22:30",132,2006-09-16,"22","30",3.7378176,258,6214,3.7378176,3.7236592
"2006-09-16 22:45",131,2006-09-16,"22","45",3.7095008,258,6214,3.7378176,3.7236592
"2006-09-16 23:00",131,2006-09-16,"23","00",3.7095008,258,6215,3.70435229090909,3.7236592
"2006-09-16 23:15",135,2006-09-16,"23","15",3.822768,258,6215,3.70435229090909,3.7236592
"2006-09-16 23:30",130,2006-09-16,"23","30",3.681184,258,6215,3.70435229090909,3.7236592
"2006-09-16 23:45",130,2006-09-16,"23","45",3.681184,258,6215,3.70435229090909,3.7236592
"2006-09-17 00:00",130,2006-09-17,"00","00",3.681184,259,6216,3.70383744,3.7024216
"2006-09-17 00:15",131,2006-09-17,"00","15",3.7095008,259,6216,3.70383744,3.7024216
"2006-09-17 00:30",130,2006-09-17,"00","30",3.681184,259,6216,3.70383744,3.7024216
"2006-09-17 00:45",132,2006-09-17,"00","45",3.7378176,259,6216,3.70383744,3.7024216
"2006-09-17 01:00",130,2006-09-17,"01","00",3.681184,259,6217,3.68967904,3.6882632
"2006-09-17 01:15",132,2006-09-17,"01","15",3.7378176,259,6217,3.68967904,3.6882632
"2006-09-17 01:30",129,2006-09-17,"01","30",3.6528672,259,6217,3.68967904,3.6882632
"2006-09-17 01:45",130,2006-09-17,"01","45",3.681184,259,6217,3.68967904,3.6882632
"2006-09-17 02:00",129,2006-09-17,"02","00",3.6528672,259,6218,3.68684736,3.6670256
"2006-09-17 02:15",130,2006-09-17,"02","15",3.681184,259,6218,3.68684736,3.6670256
"2006-09-17 02:30",129,2006-09-17,"02","30",3.6528672,259,6218,3.68684736,3.6670256
"2006-09-17 02:45",130,2006-09-17,"02","45",3.681184,259,6218,3.68684736,3.6670256
"2006-09-17 03:00",130,2006-09-17,"03","00",3.681184,259,6219,3.67489137777778,3.6670256
"2006-09-17 03:15",130,2006-09-17,"03","15",3.681184,259,6219,3.67489137777778,3.6670256
"2006-09-17 03:30",129,2006-09-17,"03","30",3.6528672,259,6219,3.67489137777778,3.6670256
"2006-09-17 03:45",129,2006-09-17,"03","45",3.6528672,259,6219,3.67489137777778,3.6670256
"2006-09-17 04:00",129,2006-09-17,"04","00",3.6528672,259,6220,3.68967904,3.6741048
"2006-09-17 04:15",129,2006-09-17,"04","15",3.6528672,259,6220,3.68967904,3.6741048
"2006-09-17 04:30",129,2006-09-17,"04","30",3.6528672,259,6220,3.68967904,3.6741048
"2006-09-17 04:45",132,2006-09-17,"04","45",3.7378176,259,6220,3.68967904,3.6741048
"2006-09-17 05:00",129,2006-09-17,"05","00",3.6528672,259,6221,3.7448968,3.7236592
"2006-09-17 05:15",131,2006-09-17,"05","15",3.7095008,259,6221,3.7448968,3.7236592
"2006-09-17 05:30",132,2006-09-17,"05","30",3.7378176,259,6221,3.7448968,3.7236592
"2006-09-17 05:45",134,2006-09-17,"05","45",3.7944512,259,6221,3.7448968,3.7236592
"2006-09-17 06:00",136,2006-09-17,"06","00",3.8510848,259,6222,3.8121492,3.822768
"2006-09-17 06:15",136,2006-09-17,"06","15",3.8510848,259,6222,3.8121492,3.822768
"2006-09-17 06:30",134,2006-09-17,"06","30",3.7944512,259,6222,3.8121492,3.822768
"2006-09-17 06:45",134,2006-09-17,"06","45",3.7944512,259,6222,3.8121492,3.822768
"2006-09-17 07:00",136,2006-09-17,"07","00",3.8510848,259,6223,3.79130488888889,3.8156888
"2006-09-17 07:15",134,2006-09-17,"07","15",3.7944512,259,6223,3.79130488888889,3.8156888
"2006-09-17 07:30",135,2006-09-17,"07","30",3.822768,259,6223,3.79130488888889,3.8156888
"2006-09-17 07:45",134,2006-09-17,"07","45",3.7944512,259,6223,3.79130488888889,3.8156888
"2006-09-17 08:00",134,2006-09-17,"08","00",3.7944512,259,6224,3.73009483636364,3.7307384
"2006-09-17 08:15",131,2006-09-17,"08","15",3.7095008,259,6224,3.73009483636364,3.7307384
"2006-09-17 08:30",131,2006-09-17,"08","30",3.7095008,259,6224,3.73009483636364,3.7307384
"2006-09-17 08:45",131,2006-09-17,"08","45",3.7095008,259,6224,3.73009483636364,3.7307384
"2006-09-17 09:00",129,2006-09-17,"09","00",3.6528672,259,6225,3.6528672,3.6528672
"2006-09-17 09:15",128,2006-09-17,"09","15",3.6245504,259,6225,3.6528672,3.6528672
"2006-09-17 09:30",128,2006-09-17,"09","30",3.6245504,259,6225,3.6528672,3.6528672
"2006-09-17 09:45",131,2006-09-17,"09","45",3.7095008,259,6225,3.6528672,3.6528672
"2006-09-17 10:00",128,2006-09-17,"10","00",3.6245504,259,6226,3.64972088888889,3.6387088
"2006-09-17 10:15",129,2006-09-17,"10","15",3.6528672,259,6226,3.64972088888889,3.6387088
"2006-09-17 10:30",128,2006-09-17,"10","30",3.6245504,259,6226,3.64972088888889,3.6387088
"2006-09-17 10:45",129,2006-09-17,"10","45",3.6528672,259,6226,3.64972088888889,3.6387088
"2006-09-17 11:00",127,2006-09-17,"11","00",3.5962336,259,6227,3.6245504,3.6245504
"2006-09-17 11:15",130,2006-09-17,"11","15",3.681184,259,6227,3.6245504,3.6245504
"2006-09-17 11:30",128,2006-09-17,"11","30",3.6245504,259,6227,3.6245504,3.6245504
"2006-09-17 11:45",127,2006-09-17,"11","45",3.5962336,259,6227,3.6245504,3.6245504
"2006-09-17 12:00",128,2006-09-17,"12","00",3.6245504,259,6228,3.5962336,3.6174712
"2006-09-17 12:15",128,2006-09-17,"12","15",3.6245504,259,6228,3.5962336,3.6174712
"2006-09-17 12:30",128,2006-09-17,"12","30",3.6245504,259,6228,3.5962336,3.6174712
"2006-09-17 12:45",127,2006-09-17,"12","45",3.5962336,259,6228,3.5962336,3.6174712
"2006-09-17 13:00",127,2006-09-17,"13","00",3.5962336,259,6229,3.574996,3.5962336
"2006-09-17 13:15",128,2006-09-17,"13","15",3.6245504,259,6229,3.574996,3.5962336
"2006-09-17 13:30",127,2006-09-17,"13","30",3.5962336,259,6229,3.574996,3.5962336
"2006-09-17 13:45",126,2006-09-17,"13","45",3.5679168,259,6229,3.574996,3.5962336
"2006-09-17 14:00",124,2006-09-17,"14","00",3.5112832,259,6230,3.49429312,3.5183624
"2006-09-17 14:15",124,2006-09-17,"14","15",3.5112832,259,6230,3.49429312,3.5183624
"2006-09-17 14:30",124,2006-09-17,"14","30",3.5112832,259,6230,3.49429312,3.5183624
"2006-09-17 14:45",125,2006-09-17,"14","45",3.5396,259,6230,3.49429312,3.5183624
"2006-09-17 15:00",124,2006-09-17,"15","00",3.5112832,259,6231,3.4971248,3.504204
"2006-09-17 15:15",123,2006-09-17,"15","15",3.4829664,259,6231,3.4971248,3.504204
"2006-09-17 15:30",126,2006-09-17,"15","30",3.5679168,259,6231,3.4971248,3.504204
"2006-09-17 15:45",122,2006-09-17,"15","45",3.4546496,259,6231,3.4971248,3.504204
"2006-09-17 16:00",123,2006-09-17,"16","00",3.4829664,259,6232,3.46494661818182,3.4758872
"2006-09-17 16:15",123,2006-09-17,"16","15",3.4829664,259,6232,3.46494661818182,3.4758872
"2006-09-17 16:30",123,2006-09-17,"16","30",3.4829664,259,6232,3.46494661818182,3.4758872
"2006-09-17 16:45",122,2006-09-17,"16","45",3.4546496,259,6232,3.46494661818182,3.4758872
"2006-09-17 17:00",123,2006-09-17,"17","00",3.4829664,259,6233,3.47524363636364,3.504204
"2006-09-17 17:15",125,2006-09-17,"17","15",3.5396,259,6233,3.47524363636364,3.504204
"2006-09-17 17:30",124,2006-09-17,"17","30",3.5112832,259,6233,3.47524363636364,3.504204
"2006-09-17 17:45",123,2006-09-17,"17","45",3.4829664,259,6233,3.47524363636364,3.504204
"2006-09-17 18:00",122,2006-09-17,"18","00",3.4546496,259,6234,3.398016,3.4121744
"2006-09-17 18:15",119,2006-09-17,"18","15",3.3696992,259,6234,3.398016,3.4121744
"2006-09-17 18:30",121,2006-09-17,"18","30",3.4263328,259,6234,3.398016,3.4121744
"2006-09-17 18:45",120,2006-09-17,"18","45",3.398016,259,6234,3.398016,3.4121744
"2006-09-17 19:00",121,2006-09-17,"19","00",3.4263328,259,6235,3.38543075555556,3.3909368
"2006-09-17 19:15",118,2006-09-17,"19","15",3.3413824,259,6235,3.38543075555556,3.3909368
"2006-09-17 19:30",121,2006-09-17,"19","30",3.4263328,259,6235,3.38543075555556,3.3909368
"2006-09-17 19:45",119,2006-09-17,"19","45",3.3696992,259,6235,3.38543075555556,3.3909368
"2006-09-17 20:00",118,2006-09-17,"20","00",3.3413824,259,6236,3.39172337777778,3.3909368
"2006-09-17 20:15",121,2006-09-17,"20","15",3.4263328,259,6236,3.39172337777778,3.3909368
"2006-09-17 20:30",120,2006-09-17,"20","30",3.398016,259,6236,3.39172337777778,3.3909368
"2006-09-17 20:45",120,2006-09-17,"20","45",3.398016,259,6236,3.39172337777778,3.3909368
"2006-09-17 21:00",122,2006-09-17,"21","00",3.4546496,259,6237,3.38668928,3.398016
"2006-09-17 21:15",121,2006-09-17,"21","15",3.4263328,259,6237,3.38668928,3.398016
"2006-09-17 21:30",118,2006-09-17,"21","30",3.3413824,259,6237,3.38668928,3.398016
"2006-09-17 21:45",119,2006-09-17,"21","45",3.3696992,259,6237,3.38668928,3.398016
"2006-09-17 22:00",119,2006-09-17,"22","00",3.3696992,259,6238,3.38668928,3.3767784
"2006-09-17 22:15",120,2006-09-17,"22","15",3.398016,259,6238,3.38668928,3.3767784
"2006-09-17 22:30",120,2006-09-17,"22","30",3.398016,259,6238,3.38668928,3.3767784
"2006-09-17 22:45",118,2006-09-17,"22","45",3.3413824,259,6238,3.38668928,3.3767784
"2006-09-17 23:00",119,2006-09-17,"23","00",3.3696992,259,6239,3.43482784,3.433412
"2006-09-17 23:15",121,2006-09-17,"23","15",3.4263328,259,6239,3.43482784,3.433412
"2006-09-17 23:30",122,2006-09-17,"23","30",3.4546496,259,6239,3.43482784,3.433412
"2006-09-17 23:45",123,2006-09-17,"23","45",3.4829664,259,6239,3.43482784,3.433412
"2006-09-18 00:00",124,2006-09-18,"00","00",3.5112832,260,6240,3.58814308571429,3.5891544
"2006-09-18 00:15",126,2006-09-18,"00","15",3.5679168,260,6240,3.58814308571429,3.5891544
"2006-09-18 00:30",128,2006-09-18,"00","30",3.6245504,260,6240,3.58814308571429,3.5891544
"2006-09-18 00:45",129,2006-09-18,"00","45",3.6528672,260,6240,3.58814308571429,3.5891544
"2006-09-18 01:00",129,2006-09-18,"01","00",3.6528672,260,6241,3.75763936,3.7661344
"2006-09-18 01:15",129,2006-09-18,"01","15",3.6528672,260,6241,3.75763936,3.7661344
"2006-09-18 01:30",137,2006-09-18,"01","30",3.8794016,260,6241,3.75763936,3.7661344
"2006-09-18 01:45",137,2006-09-18,"01","45",3.8794016,260,6241,3.75763936,3.7661344
"2006-09-18 02:00",139,2006-09-18,"02","00",3.9360352,260,6242,4.01326283636364,4.0209856
"2006-09-18 02:15",142,2006-09-18,"02","15",4.0209856,260,6242,4.01326283636364,4.0209856
"2006-09-18 02:30",144,2006-09-18,"02","30",4.0776192,260,6242,4.01326283636364,4.0209856
"2006-09-18 02:45",143,2006-09-18,"02","45",4.0493024,260,6242,4.01326283636364,4.0209856
"2006-09-18 03:00",147,2006-09-18,"03","00",4.1625696,260,6243,4.3607872,4.2899952
"2006-09-18 03:15",148,2006-09-18,"03","15",4.1908864,260,6243,4.3607872,4.2899952
"2006-09-18 03:30",153,2006-09-18,"03","30",4.3324704,260,6243,4.3607872,4.2899952
"2006-09-18 03:45",158,2006-09-18,"03","45",4.4740544,260,6243,4.3607872,4.2899952
"2006-09-18 04:00",164,2006-09-18,"04","00",4.6439552,260,6244,4.70373511111111,4.6935096
"2006-09-18 04:15",167,2006-09-18,"04","15",4.7289056,260,6244,4.70373511111111,4.6935096
"2006-09-18 04:30",166,2006-09-18,"04","30",4.7005888,260,6244,4.70373511111111,4.6935096
"2006-09-18 04:45",166,2006-09-18,"04","45",4.7005888,260,6244,4.70373511111111,4.6935096
"2006-09-18 05:00",166,2006-09-18,"05","00",4.7005888,260,6245,4.62822364444444,4.636876
"2006-09-18 05:15",165,2006-09-18,"05","15",4.672272,260,6245,4.62822364444444,4.636876
"2006-09-18 05:30",162,2006-09-18,"05","30",4.5873216,260,6245,4.62822364444444,4.636876
"2006-09-18 05:45",162,2006-09-18,"05","45",4.5873216,260,6245,4.62822364444444,4.636876
"2006-09-18 06:00",160,2006-09-18,"06","00",4.530688,260,6246,4.52296523636364,4.5377672
"2006-09-18 06:15",161,2006-09-18,"06","15",4.5590048,260,6246,4.52296523636364,4.5377672
"2006-09-18 06:30",160,2006-09-18,"06","30",4.530688,260,6246,4.52296523636364,4.5377672
"2006-09-18 06:45",160,2006-09-18,"06","45",4.530688,260,6246,4.52296523636364,4.5377672
"2006-09-18 07:00",161,2006-09-18,"07","00",4.5590048,260,6247,4.48949992727273,4.5094504
"2006-09-18 07:15",159,2006-09-18,"07","15",4.5023712,260,6247,4.48949992727273,4.5094504
"2006-09-18 07:30",159,2006-09-18,"07","30",4.5023712,260,6247,4.48949992727273,4.5094504
"2006-09-18 07:45",158,2006-09-18,"07","45",4.4740544,260,6247,4.48949992727273,4.5094504
"2006-09-18 08:00",156,2006-09-18,"08","00",4.4174208,260,6248,4.40892576,4.4032624
"2006-09-18 08:15",156,2006-09-18,"08","15",4.4174208,260,6248,4.40892576,4.4032624
"2006-09-18 08:30",153,2006-09-18,"08","30",4.3324704,260,6248,4.40892576,4.4032624
"2006-09-18 08:45",157,2006-09-18,"08","45",4.4457376,260,6248,4.40892576,4.4032624
"2006-09-18 09:00",155,2006-09-18,"09","00",4.389104,260,6249,4.33561671111111,4.353708
"2006-09-18 09:15",153,2006-09-18,"09","15",4.3324704,260,6249,4.33561671111111,4.353708
"2006-09-18 09:30",155,2006-09-18,"09","30",4.389104,260,6249,4.33561671111111,4.353708
"2006-09-18 09:45",152,2006-09-18,"09","45",4.3041536,260,6249,4.33561671111111,4.353708
"2006-09-18 10:00",150,2006-09-18,"10","00",4.24752,260,6250,4.22203488,4.2333616
"2006-09-18 10:15",150,2006-09-18,"10","15",4.24752,260,6250,4.22203488,4.2333616
"2006-09-18 10:30",150,2006-09-18,"10","30",4.24752,260,6250,4.22203488,4.2333616
"2006-09-18 10:45",148,2006-09-18,"10","45",4.1908864,260,6250,4.22203488,4.2333616
"2006-09-18 11:00",146,2006-09-18,"11","00",4.1342528,260,6251,4.105936,4.105936
"2006-09-18 11:15",146,2006-09-18,"11","15",4.1342528,260,6251,4.105936,4.105936
"2006-09-18 11:30",144,2006-09-18,"11","30",4.0776192,260,6251,4.105936,4.105936
"2006-09-18 11:45",144,2006-09-18,"11","45",4.0776192,260,6251,4.105936,4.105936
"2006-09-18 12:00",143,2006-09-18,"12","00",4.0493024,260,6252,4.04080736,4.0563816
"2006-09-18 12:15",146,2006-09-18,"12","15",4.1342528,260,6252,4.04080736,4.0563816
"2006-09-18 12:30",144,2006-09-18,"12","30",4.0776192,260,6252,4.04080736,4.0563816
"2006-09-18 12:45",140,2006-09-18,"12","45",3.964352,260,6252,4.04080736,4.0563816
"2006-09-18 13:00",140,2006-09-18,"13","00",3.964352,260,6253,4.0103668,3.9926688
"2006-09-18 13:15",140,2006-09-18,"13","15",3.964352,260,6253,4.0103668,3.9926688
"2006-09-18 13:30",141,2006-09-18,"13","30",3.9926688,260,6253,4.0103668,3.9926688
"2006-09-18 13:45",143,2006-09-18,"13","45",4.0493024,260,6253,4.0103668,3.9926688
"2006-09-18 14:00",143,2006-09-18,"14","00",4.0493024,260,6254,4.18805472,4.1484112
"2006-09-18 14:15",146,2006-09-18,"14","15",4.1342528,260,6254,4.18805472,4.1484112
"2006-09-18 14:30",149,2006-09-18,"14","30",4.2192032,260,6254,4.18805472,4.1484112
"2006-09-18 14:45",148,2006-09-18,"14","45",4.1908864,260,6254,4.18805472,4.1484112
"2006-09-18 15:00",152,2006-09-18,"15","00",4.3041536,260,6255,4.38595768888889,4.3607872
"2006-09-18 15:15",150,2006-09-18,"15","15",4.24752,260,6255,4.38595768888889,4.3607872
"2006-09-18 15:30",156,2006-09-18,"15","30",4.4174208,260,6255,4.38595768888889,4.3607872
"2006-09-18 15:45",158,2006-09-18,"15","45",4.4740544,260,6255,4.38595768888889,4.3607872
"2006-09-18 16:00",161,2006-09-18,"16","00",4.5590048,260,6256,4.6439552,4.6510344
"2006-09-18 16:15",164,2006-09-18,"16","15",4.6439552,260,6256,4.6439552,4.6510344
"2006-09-18 16:30",164,2006-09-18,"16","30",4.6439552,260,6256,4.6439552,4.6510344
"2006-09-18 16:45",168,2006-09-18,"16","45",4.7572224,260,6256,4.6439552,4.6510344
"2006-09-18 17:00",172,2006-09-18,"17","00",4.8704896,260,6257,4.88747968,4.8563312
"2006-09-18 17:15",172,2006-09-18,"17","15",4.8704896,260,6257,4.88747968,4.8563312
"2006-09-18 17:30",169,2006-09-18,"17","30",4.7855392,260,6257,4.88747968,4.8563312
"2006-09-18 17:45",173,2006-09-18,"17","45",4.8988064,260,6257,4.88747968,4.8563312
"2006-09-18 18:00",179,2006-09-18,"18","00",5.0687072,260,6258,5.47080576,5.3872712
"2006-09-18 18:15",186,2006-09-18,"18","15",5.2669248,260,6258,5.47080576,5.3872712
"2006-09-18 18:30",192,2006-09-18,"18","30",5.4368256,260,6258,5.47080576,5.3872712
"2006-09-18 18:45",204,2006-09-18,"18","45",5.7766272,260,6258,5.47080576,5.3872712
"2006-09-18 19:00",211,2006-09-18,"19","00",5.9748448,260,6259,6.3146464,6.265092
"2006-09-18 19:15",221,2006-09-18,"19","15",6.2580128,260,6259,6.3146464,6.265092
"2006-09-18 19:30",225,2006-09-18,"19","30",6.37128,260,6259,6.3146464,6.265092
"2006-09-18 19:45",228,2006-09-18,"19","45",6.4562304,260,6259,6.3146464,6.265092
"2006-09-18 20:00",241,2006-09-18,"20","00",6.8243488,260,6260,16.97308992,14.087608
"2006-09-18 20:15",347,2006-09-18,"20","15",9.8259296,260,6260,16.97308992,14.087608
"2006-09-18 20:30",582,2006-09-18,"20","30",16.4803776,260,6260,16.97308992,14.087608
"2006-09-18 20:45",820,2006-09-18,"20","45",23.219776,260,6260,16.97308992,14.087608
"2006-09-18 21:00",1010,2006-09-18,"21","00",28.599968,260,6261,35.4589262222222,33.909368
"2006-09-18 21:15",1160,2006-09-18,"21","15",32.847488,260,6261,35.4589262222222,33.909368
"2006-09-18 21:30",1270,2006-09-18,"21","30",35.962336,260,6261,35.4589262222222,33.909368
"2006-09-18 21:45",1350,2006-09-18,"21","45",38.22768,260,6261,35.4589262222222,33.909368
"2006-09-18 22:00",1430,2006-09-18,"22","00",40.493024,260,6262,43.3601,43.112328
"2006-09-18 22:15",1510,2006-09-18,"22","15",42.758368,260,6262,43.3601,43.112328
"2006-09-18 22:30",1560,2006-09-18,"22","30",44.174208,260,6262,43.3601,43.112328
"2006-09-18 22:45",1590,2006-09-18,"22","45",45.023712,260,6262,43.3601,43.112328
"2006-09-18 23:00",1620,2006-09-18,"23","00",45.873216,260,6263,45.5050976,45.590048
"2006-09-18 23:15",1620,2006-09-18,"23","15",45.873216,260,6263,45.5050976,45.590048
"2006-09-18 23:30",1620,2006-09-18,"23","30",45.873216,260,6263,45.5050976,45.590048
"2006-09-18 23:45",1580,2006-09-18,"23","45",44.740544,260,6263,45.5050976,45.590048
"2006-09-19 00:00",1550,2006-09-19,"00","00",43.89104,261,6264,42.545992,42.050448
"2006-09-19 00:15",1530,2006-09-19,"00","15",43.324704,261,6264,42.545992,42.050448
"2006-09-19 00:30",1470,2006-09-19,"00","30",41.625696,261,6264,42.545992,42.050448
"2006-09-19 00:45",1390,2006-09-19,"00","45",39.360352,261,6264,42.545992,42.050448
"2006-09-19 01:00",1360,2006-09-19,"01","00",38.510848,261,6265,35.1900596363636,35.608376
"2006-09-19 01:15",1290,2006-09-19,"01","15",36.528672,261,6265,35.1900596363636,35.608376
"2006-09-19 01:30",1230,2006-09-19,"01","30",34.829664,261,6265,35.1900596363636,35.608376
"2006-09-19 01:45",1150,2006-09-19,"01","45",32.56432,261,6265,35.1900596363636,35.608376
"2006-09-19 02:00",1100,2006-09-19,"02","00",31.14848,261,6266,28.26299808,28.8052648
"2006-09-19 02:15",1040,2006-09-19,"02","15",29.449472,261,6266,28.26299808,28.8052648
"2006-09-19 02:30",985,2006-09-19,"02","30",27.892048,261,6266,28.26299808,28.8052648
"2006-09-19 02:45",944,2006-09-19,"02","45",26.7310592,261,6266,28.26299808,28.8052648
"2006-09-19 03:00",875,2006-09-19,"03","00",24.7772,261,6267,23.0750456888889,23.467548
"2006-09-19 03:15",842,2006-09-19,"03","15",23.8427456,261,6267,23.0750456888889,23.467548
"2006-09-19 03:30",815,2006-09-19,"03","30",23.078192,261,6267,23.0750456888889,23.467548
"2006-09-19 03:45",783,2006-09-19,"03","45",22.1720544,261,6267,23.0750456888889,23.467548
"2006-09-19 04:00",761,2006-09-19,"04","00",21.5490848,261,6268,20.40508608,20.4801256
"2006-09-19 04:15",733,2006-09-19,"04","15",20.7562144,261,6268,20.40508608,20.4801256
"2006-09-19 04:30",712,2006-09-19,"04","30",20.1615616,261,6268,20.40508608,20.4801256
"2006-09-19 04:45",687,2006-09-19,"04","45",19.4536416,261,6268,20.40508608,20.4801256
"2006-09-19 05:00",674,2006-09-19,"05","00",19.0855232,261,6269,18.264336,18.370524
"2006-09-19 05:15",657,2006-09-19,"05","15",18.6041376,261,6269,18.264336,18.370524
"2006-09-19 05:30",639,2006-09-19,"05","30",18.0944352,261,6269,18.264336,18.370524
"2006-09-19 05:45",625,2006-09-19,"05","45",17.698,261,6269,18.264336,18.370524
"2006-09-19 06:00",606,2006-09-19,"06","00",17.1599808,261,6270,16.5055480888889,16.6502784
"2006-09-19 06:15",591,2006-09-19,"06","15",16.7352288,261,6270,16.5055480888889,16.6502784
"2006-09-19 06:30",582,2006-09-19,"06","30",16.4803776,261,6270,16.5055480888889,16.6502784
"2006-09-19 06:45",573,2006-09-19,"06","45",16.2255264,261,6270,16.5055480888889,16.6502784
"2006-09-19 07:00",549,2006-09-19,"07","00",15.5459232,261,6271,14.9040757333333,14.9654288
"2006-09-19 07:15",536,2006-09-19,"07","15",15.1778048,261,6271,14.9040757333333,14.9654288
"2006-09-19 07:30",516,2006-09-19,"07","30",14.6114688,261,6271,14.9040757333333,14.9654288
"2006-09-19 07:45",513,2006-09-19,"07","45",14.5265184,261,6271,14.9040757333333,14.9654288
"2006-09-19 08:00",489,2006-09-19,"08","00",13.8469152,261,6272,13.4823364,13.592064
"2006-09-19 08:15",489,2006-09-19,"08","15",13.8469152,261,6272,13.4823364,13.592064
"2006-09-19 08:30",476,2006-09-19,"08","30",13.4787968,261,6272,13.4823364,13.592064
"2006-09-19 08:45",466,2006-09-19,"08","45",13.1956288,261,6272,13.4823364,13.592064
"2006-09-19 09:00",444,2006-09-19,"09","00",12.5726592,261,6273,12.2800522666667,12.3036496
"2006-09-19 09:15",444,2006-09-19,"09","15",12.5726592,261,6273,12.2800522666667,12.3036496
"2006-09-19 09:30",430,2006-09-19,"09","30",12.176224,261,6273,12.2800522666667,12.3036496
"2006-09-19 09:45",420,2006-09-19,"09","45",11.893056,261,6273,12.2800522666667,12.3036496
"2006-09-19 10:00",414,2006-09-19,"10","00",11.7231552,261,6274,11.4045912,11.4824624
"2006-09-19 10:15",410,2006-09-19,"10","15",11.609888,261,6274,11.4045912,11.4824624
"2006-09-19 10:30",404,2006-09-19,"10","30",11.4399872,261,6274,11.4045912,11.4824624
"2006-09-19 10:45",394,2006-09-19,"10","45",11.1568192,261,6274,11.4045912,11.4824624
"2006-09-19 11:00",386,2006-09-19,"11","00",10.9302848,261,6275,10.63012672,10.6188
"2006-09-19 11:15",380,2006-09-19,"11","15",10.760384,261,6275,10.63012672,10.6188
"2006-09-19 11:30",368,2006-09-19,"11","30",10.4205824,261,6275,10.63012672,10.6188
"2006-09-19 11:45",366,2006-09-19,"11","45",10.3639488,261,6275,10.63012672,10.6188
"2006-09-19 12:00",366,2006-09-19,"12","00",10.3639488,261,6276,9.96236509090909,10.0241472
"2006-09-19 12:15",353,2006-09-19,"12","15",9.9958304,261,6276,9.96236509090909,10.0241472
"2006-09-19 12:30",346,2006-09-19,"12","30",9.7976128,261,6276,9.96236509090909,10.0241472
"2006-09-19 12:45",351,2006-09-19,"12","45",9.9391968,261,6276,9.96236509090909,10.0241472
"2006-09-19 13:00",338,2006-09-19,"13","00",9.5710784,261,6277,9.42320177777778,9.4294944
"2006-09-19 13:15",334,2006-09-19,"13","15",9.4578112,261,6277,9.42320177777778,9.4294944
"2006-09-19 13:30",333,2006-09-19,"13","30",9.4294944,261,6277,9.42320177777778,9.4294944
